movieid,6< & <=12,<=2,12< & <=18,2< & <=6,Augusta Daniel,>18,Joseph Brooks,Action,Adventure,Animation,Anime,Biography,Comedy,Crime,Documentary,Drama,Faith & spirituality,Fantasy,Foreign,Gay & lesbian,Health & wellness,History,Holiday,Horror,Kids & family,Lgbtq+,Music,Musical,Mystery & thriller,Nature,News,Other,Romance,Sci-fi,Short,Sports,Sports & fitness,Stand-up,Variety,War,Western,audienceScore,runtimeMinutes,rating,have_rating,ratingContents
anakin_skywalker_luke_skywalker_captain_jack_sparrow_kingdom,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,102.0,['PG'],True,"['Brief Disturbing Images', 'Thematic Elements', 'Some Language']"
anakin_skywalker_luke_skywalker_valiant_jason_bourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,94.0,,False,
anakin_skywalker_magician_rocky_balboa,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,87.5,,False,
anakin_skywalker_michael_corleone_labyrinth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.0,133.0,,False,
anakin_skywalker_myriad,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,106.0,['PG-13'],True,"['Innuendo', 'Action/Violence', 'Sex References']"
anakin_skywalker_mystique_crown_destiny,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,107.0,['PG-13'],True,['Sci-Fi Action Violence']
anakin_skywalker_mythical_michael_corleone_valley,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,145.0,['R'],True,"['Strong Language', 'Sexual Content']"
anakin_skywalker_sherlock_holmes_mythical,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,100.0,,False,
anakin_skywalker_sherlock_holmes_surreal_evoke,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.0,113.0,['R'],True,"['Pervasive Language', 'Graphic Violence']"
anakin_skywalker_stardust_crown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.78260869565217,104.1128464385664,,False,
anakin_skywalker_t-800_t-800_luke_skywalker,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,104.0,,False,
anakin_skywalker_terminator,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,86.0,['R'],True,['Violence and Language']
anakin_skywalker_the_bride_infinite_journey,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64.0,89.0,['R'],True,"['Strong Sexual Content', 'Language', 'Graphic Dialogue']"
anakin_skywalker_the_bride_rocky_balboa,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,95.0,,False,
anakin_skywalker_the_fantastic,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5,91.5,['PG'],True,"['Incidental Smoking', 'Descriptions of Crucifixion', 'Thematic Elements']"
anakin_skywalker_the_terminator_luke_skywalker,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,102.0,,False,
anakin_skywalker_tony_stark_mystery_jason_bourne,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,75.0,,False,
anakin_skywalker_travis_bickle_sherlock_holmes_wondrous,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,101.0,['R'],True,"['Language', 'Drug Use', 'A Scene of Violence']"
anakin_skywalker_tyler_durden,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,99.0,['PG'],True,"['Some Thematic Elements', 'Mild Peril']"
anakin_skywalker_valiant_neo_donnie_darko,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,79.5,,False,
anakin_skywalker_velvet_vito_corleone,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,100.0,['PG'],True,['Some Mild Rude Humor']
anakin_skywalker_vito_corleone,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,119.0,,False,
anakin_skywalker_vivid_tony_montana,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,103.0,,False,
anakin_skywalker_voyage_radiant_e.t.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.56077293781098,118.0,,False,
anakin_skywalker_whisper_iron_man_crown,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,72.0,102.0,['PG'],True,"['Thematic Elements', 'Language']"
anakin_skywalker_willy_wonka_sherlock_holmes_michael_corleone,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,130.0,['PG'],True,"['Smoking', 'Sensuality', 'Brief Language', 'Some Violence', 'Thematic Material']"
anakin_skywalker_wonder,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,226.0,,False,
annie_hall_beneath,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,103.0,,False,
annie_hall_black_widow,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,90.0,['R'],True,"['Violence', 'Some Drug Content', 'Language']"
annie_hall_black_widow_phenomenal,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40.0,88.5,['R'],True,"['Grisly Images', 'Graphic Nudity', 'Some Language', 'Strong Violent Content']"
annie_hall_captain_jack_sparrow_oracle_treasure,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,141.0,['PG-13'],True,"['Peril', 'Brief Strong Language', 'Some Thematic Content']"
annie_hall_cosmic_illusion_vito_corleone,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,104.0,,False,
annie_hall_courageous_james_t._kirk_rick_blaine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,123.0,,False,
annie_hall_crown_cosmic_jack_torrance,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,64.0,,False,
annie_hall_crystal_hulk,0,9,0,1,0,0,0,0,0,1,0,0,9,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.142857142857146,105.5,,False,
annie_hall_dorothy_gale_infinite_luke_skywalker,0,2,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89.5,114.0,,False,
annie_hall_dream,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.0,93.0,['R'],True,['Strong Language']
annie_hall_elegant,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51.333333333333336,114.33333333333333,['PG-13'],True,"['Some Intense Action Violence', 'A Scene of Sensuality']"
annie_hall_ellen_ripley_hidden_enthralling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,113.0,,False,
annie_hall_enchanted_darth_vader,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,159.0,,False,
annie_hall_epic_indiana_jones,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,135.0,['R'],True,"['Some Drug Content', 'Sex-Related Dialogue', 'Crude Humor', 'Strong Language', 'Violence']"
annie_hall_escape,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,59.333333333333336,98.66666666666667,['R'],True,"['Pervasive Language', 'Brief Drug Use', 'Violence']"
annie_hall_fantastic_fantasy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.0,129.0,['PG-13'],True,"['Sexual Content', 'Brief Strong Language']"
annie_hall_forrest_gump_captain_jack_sparrow,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,85.0,,False,
annie_hall_frodo_baggins_wanderer_whirlwind,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,94.0,['PG-13'],True,"['Mature Thematic Material', 'Brief Language', 'A Disturbing Image']"
annie_hall_galaxy,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.0,135.0,['R'],True,"['Pervasive Strong Language', 'Brief Drug Use', 'Some Sexual Content', 'Violence']"
annie_hall_glimmer_mystery_incredible,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,84.0,,False,
annie_hall_golden_jack_sparrow,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,92.0,['R'],True,"['Strong Bloody Violence', 'Some Sexuality', 'Strong Bloody Violence', 'Some Sexuality']"
annie_hall_han_solo_marvelous,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.41388941518252,95.0,,False,
annie_hall_han_solo_wondrous_captain_jack_sparrow,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,112.0,,False,
annie_hall_hannibal_lecter_voyage,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,90.0,['R'],True,"['Some Language', 'Sexual References', 'Drug Use']"
annie_hall_hiccup_beneath_jack_sparrow,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,68.0,,False,
annie_hall_hidden_the_terminator_epic,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,91.0,,False,
annie_hall_holly_golightly_mystery,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.41388941518252,187.0,,False,
annie_hall_hulk_escape,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,67.0,114.0,,False,
annie_hall_incredible_rick_blaine,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,87.0,['PG'],True,"['Thematic Elements', 'Brief Action', 'Thematic Elements', 'Brief Action']"
annie_hall_jack_torrance_jack_sparrow,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,100.0,['R'],True,"['Violence', 'Some Disturbing Images', 'Language']"
annie_hall_jack_torrance_luke_skywalker_vivid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,99.0,['R'],True,['Strong Language']
annie_hall_james_bond_rocky_balboa_katniss_everdeen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,134.0,['R'],True,"['Some Disturbing Violence', 'Nudity', 'Brief Language']"
annie_hall_james_t._kirk_hiccup,0,0,1,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,84.33333333333333,112.33333333333333,['PG-13'],True,"['Violence', 'Images of Destruction']"
annie_hall_james_t._kirk_legendary_labyrinth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,118.0,,False,
annie_hall_james_t._kirk_t-800_whisper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,92.0,['PG-13'],True,"['Some Disturbing Images', 'Sexual References', 'Language']"
annie_hall_john_wick_scarlett_o'hara,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,148.0,,False,
annie_hall_journey_neo,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.5,94.0,['R'],True,"['Sexual Content', 'Language', 'Some Violence']"
annie_hall_katniss_everdeen,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,110.0,,False,
annie_hall_katniss_everdeen_dracula_epic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,80.0,,False,
annie_hall_lara_croft_brave_vivid,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,88.0,['PG'],True,"['Some Rude Humor', 'Action/Violence']"
annie_hall_lara_croft_captain_america,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,106.0,['R'],True,"['Some Language', 'Sexual Material']"
annie_hall_lara_croft_tyler_durden_mythical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,81.0,,False,
annie_hall_legendary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,98.0,,False,
annie_hall_luke_skywalker_hermione_granger_supreme,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,80.0,,False,
annie_hall_luke_skywalker_pirate_mythical,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,112.0,['R'],True,"['Violence Throughout', 'Some Sexual Content', 'Language Throughout']"
annie_hall_luke_skywalker_valley,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.0,81.0,['PG-13'],True,"['A Violent Image', 'A Drug Reference', 'Brief Strong Language', 'Smoking']"
annie_hall_michael_corleone_darth_vader,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.0,125.0,['PG-13'],True,"['Sexual Content', 'A Sexual Assault', 'Some Violence']"
annie_hall_mystery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.0,92.0,['R'],True,"['Some Violence', 'Nudity', 'Language', 'Strong Sexuality']"
annie_hall_mystic_zephyr_dragon,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35.666666666666664,89.33333333333333,,False,
annie_hall_oracle,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29.0,90.0,['R'],True,"['Violent Images', 'Some Sexuality']"
annie_hall_rick_blaine_beneath_crown,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,91.0,['R'],True,"['Sexual Content', 'Language']"
annie_hall_rocky_balboa_glorious_princess_leia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,118.0,,False,
annie_hall_sapphire,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,105.0,['PG'],True,"['Incidental Smoking', 'Brief Mild Language']"
annie_hall_sapphire_rocky_balboa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,130.0,,False,
annie_hall_scarlett_o'hara_t-800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57.0,111.0,,False,
annie_hall_scarlett_o'hara_tony_montana_john_mcclane,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.5,76.66666666666667,,False,
annie_hall_stardust_celestial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,56.0,,False,
annie_hall_stardust_jack_sparrow_edward_scissorhands,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,79.0,,False,
annie_hall_t-800_beneath,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,104.0,,False,
annie_hall_t-800_edward_scissorhands_hulk,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92.0,121.0,['R'],True,['Some Nudity and Sexuality']
annie_hall_the_bride_aurora_sherlock_holmes,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,89.0,,False,
annie_hall_the_joker_silent_ellis_redding,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,94.0,['R'],True,"['Sexual Content', 'Language']"
annie_hall_tony_montana,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.0,82.0,,False,
annie_hall_tony_montana_t-800_travis_bickle,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,110.0,,False,
annie_hall_travis_bickle_captain_america_chronicles,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,59.666585907530795,92.5,,False,
annie_hall_treasure_whimsical_golden,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,100.0,,False,
annie_hall_trinity_james_t._kirk_indiana_jones,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,100.0,,False,
annie_hall_valiant_fantastic_rocky_balboa,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.0,108.0,,False,
annie_hall_vito_corleone_pirate,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,110.0,['R'],True,"['Strong Bloody Violence', 'A Scene of Sexuality']"
annie_hall_vito_corleone_treasure,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,105.5,,False,
annie_hall_vivid_jack_sparrow_whimsical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67.0,96.0,['R'],True,"['Some Sexual Material/Nudity', 'Some Bloody Violence', 'Language']"
annie_hall_wanderer_mythical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,95.0,,False,
annie_hall_whimsical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,93.0,,False,
annie_hall_whispering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,123.0,['PG-13'],True,"['Some Sexual Content', 'Partial Nudity', 'Language', 'Substance Abuse', 'Thematic Elements']"
annie_hall_witch,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,110.0,,False,
annie_hall_wonder_woman_supreme_chronicles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,134.0,['R'],True,"['Pervasive Graphic War Violence', 'Language']"
annie_hall_zephyr_han_solo_jack_sparrow,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.666585907530795,115.0,,False,
astonish_black_widow_enthralling,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,90.33333333333333,,False,
astonish_black_widow_t-800,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,118.0,,False,
astonish_black_widow_travis_bickle_harmony,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,94.0,,False,
astonish_chronicles_magician,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,87.5,['R'],True,"['Some Drug Use', 'Sexual References', 'Language']"
