id,sentiment
1362,NEGATIVE
1363,NEGATIVE
1364,NEGATIVE
1365,NEGATIVE
1366,NEGATIVE
1367,NEGATIVE
1368,NEGATIVE
1369,NEGATIVE
1370,NEGATIVE
1371,NEGATIVE
1372,NEGATIVE
1373,NEGATIVE
1374,NEGATIVE
1375,NEGATIVE
1376,NEGATIVE
1377,NEGATIVE
1378,NEGATIVE
1379,NEGATIVE
1380,NEGATIVE
1381,NEGATIVE
1382,NEGATIVE
1383,NEGATIVE
1384,NEGATIVE
1385,NEGATIVE
1386,NEGATIVE
1387,NEGATIVE
1388,NEGATIVE
1389,NEGATIVE
1390,NEGATIVE
1391,NEGATIVE
1392,NEGATIVE
1393,NEGATIVE
1394,NEGATIVE
1395,NEGATIVE
1396,NEGATIVE
1397,NEGATIVE
1398,NEGATIVE
1399,NEGATIVE
1400,NEGATIVE
1401,NEGATIVE
1402,NEGATIVE
1403,NEGATIVE
1404,NEGATIVE
1405,NEGATIVE
1406,NEGATIVE
1407,NEGATIVE
1408,NEGATIVE
1409,NEGATIVE
1410,NEGATIVE
1411,NEGATIVE
1412,NEGATIVE
1413,NEGATIVE
1414,NEGATIVE
1415,NEGATIVE
1416,NEGATIVE
1417,NEGATIVE
1418,NEGATIVE
1419,NEGATIVE
1420,NEGATIVE
1421,NEGATIVE
1422,NEGATIVE
1423,NEGATIVE
1424,NEGATIVE
1425,NEGATIVE
1426,NEGATIVE
1427,NEGATIVE
1428,NEGATIVE
1429,NEGATIVE
1430,NEGATIVE
1431,NEGATIVE
1432,NEGATIVE
1433,NEGATIVE
1434,NEGATIVE
1435,NEGATIVE
1436,NEGATIVE
1437,NEGATIVE
1438,NEGATIVE
1439,NEGATIVE
1440,NEGATIVE
1441,NEGATIVE
1442,NEGATIVE
1443,NEGATIVE
1444,NEGATIVE
1445,NEGATIVE
1446,NEGATIVE
1447,NEGATIVE
1448,NEGATIVE
1449,NEGATIVE
1450,NEGATIVE
1451,NEGATIVE
1452,NEGATIVE
1453,NEGATIVE
1454,NEGATIVE
1455,NEGATIVE
1456,NEGATIVE
1457,NEGATIVE
1458,NEGATIVE
1459,NEGATIVE
1460,NEGATIVE
1461,NEGATIVE
1462,NEGATIVE
1463,NEGATIVE
1464,NEGATIVE
1465,NEGATIVE
1466,NEGATIVE
1467,NEGATIVE
1468,NEGATIVE
1469,NEGATIVE
1470,NEGATIVE
1471,NEGATIVE
1472,NEGATIVE
1473,NEGATIVE
1474,NEGATIVE
1475,NEGATIVE
1476,NEGATIVE
1477,NEGATIVE
1478,NEGATIVE
1479,NEGATIVE
1480,NEGATIVE
1481,NEGATIVE
1482,NEGATIVE
1483,NEGATIVE
1484,NEGATIVE
1485,NEGATIVE
1486,NEGATIVE
1487,NEGATIVE
1488,NEGATIVE
1489,NEGATIVE
1490,NEGATIVE
1491,NEGATIVE
1492,NEGATIVE
1493,NEGATIVE
1494,NEGATIVE
1495,NEGATIVE
1496,NEGATIVE
1497,NEGATIVE
1498,NEGATIVE
1499,NEGATIVE
1500,NEGATIVE
1501,NEGATIVE
1502,NEGATIVE
1503,NEGATIVE
1504,NEGATIVE
1505,NEGATIVE
1506,NEGATIVE
1507,NEGATIVE
1508,NEGATIVE
1509,NEGATIVE
1510,NEGATIVE
1511,NEGATIVE
1512,NEGATIVE
1513,NEGATIVE
1514,NEGATIVE
1515,NEGATIVE
1516,NEGATIVE
1517,NEGATIVE
1518,NEGATIVE
1519,NEGATIVE
1520,NEGATIVE
1521,NEGATIVE
1522,NEGATIVE
1523,NEGATIVE
1524,NEGATIVE
1525,NEGATIVE
1526,NEGATIVE
1527,NEGATIVE
1528,NEGATIVE
1529,NEGATIVE
1530,NEGATIVE
1531,NEGATIVE
1532,NEGATIVE
1533,NEGATIVE
1534,NEGATIVE
1535,NEGATIVE
1536,NEGATIVE
1537,NEGATIVE
1538,NEGATIVE
1539,NEGATIVE
1540,NEGATIVE
1541,NEGATIVE
1542,NEGATIVE
1543,NEGATIVE
1544,NEGATIVE
1545,NEGATIVE
1546,NEGATIVE
1547,NEGATIVE
1548,NEGATIVE
1549,NEGATIVE
1550,NEGATIVE
1551,NEGATIVE
1552,NEGATIVE
1553,NEGATIVE
1554,NEGATIVE
1555,NEGATIVE
1556,NEGATIVE
1557,NEGATIVE
1558,NEGATIVE
1559,NEGATIVE
1560,NEGATIVE
1561,NEGATIVE
1562,NEGATIVE
1563,NEGATIVE
1564,NEGATIVE
1565,NEGATIVE
1566,NEGATIVE
1567,NEGATIVE
1568,NEGATIVE
1569,NEGATIVE
1570,NEGATIVE
1571,NEGATIVE
1572,NEGATIVE
1573,NEGATIVE
1574,NEGATIVE
1575,NEGATIVE
1576,NEGATIVE
1577,NEGATIVE
1578,NEGATIVE
1579,NEGATIVE
1580,NEGATIVE
1581,NEGATIVE
1582,NEGATIVE
1583,NEGATIVE
1584,NEGATIVE
1585,NEGATIVE
1586,NEGATIVE
1587,NEGATIVE
1588,NEGATIVE
1589,NEGATIVE
1590,NEGATIVE
1591,NEGATIVE
1592,NEGATIVE
1593,NEGATIVE
1594,NEGATIVE
1595,NEGATIVE
1596,NEGATIVE
1597,NEGATIVE
1598,NEGATIVE
1599,NEGATIVE
1600,NEGATIVE
1601,NEGATIVE
1602,NEGATIVE
1603,NEGATIVE
1604,NEGATIVE
1605,NEGATIVE
1606,NEGATIVE
1607,NEGATIVE
1608,NEGATIVE
1609,NEGATIVE
1610,NEGATIVE
1611,NEGATIVE
1612,NEGATIVE
1613,NEGATIVE
1614,NEGATIVE
1615,NEGATIVE
1616,NEGATIVE
1617,NEGATIVE
1618,NEGATIVE
1619,NEGATIVE
1620,NEGATIVE
1621,NEGATIVE
1622,NEGATIVE
1623,NEGATIVE
1624,NEGATIVE
1625,NEGATIVE
1626,NEGATIVE
1627,NEGATIVE
1628,NEGATIVE
1629,NEGATIVE
1630,NEGATIVE
1631,NEGATIVE
1632,NEGATIVE
1633,NEGATIVE
1634,NEGATIVE
1635,NEGATIVE
1636,NEGATIVE
1637,NEGATIVE
1638,NEGATIVE
1639,NEGATIVE
1640,NEGATIVE
1641,NEGATIVE
1642,NEGATIVE
1643,NEGATIVE
1644,NEGATIVE
1645,NEGATIVE
1646,NEGATIVE
1647,NEGATIVE
1648,NEGATIVE
1649,NEGATIVE
1650,NEGATIVE
1651,NEGATIVE
1652,NEGATIVE
1653,NEGATIVE
1654,NEGATIVE
1655,NEGATIVE
1656,NEGATIVE
1657,NEGATIVE
1658,NEGATIVE
1659,NEGATIVE
1660,NEGATIVE
1661,NEGATIVE
1662,NEGATIVE
1663,NEGATIVE
1664,NEGATIVE
1665,NEGATIVE
1666,NEGATIVE
1667,NEGATIVE
1668,NEGATIVE
1669,NEGATIVE
1670,NEGATIVE
1671,NEGATIVE
1672,NEGATIVE
1673,NEGATIVE
1674,NEGATIVE
1675,NEGATIVE
1676,NEGATIVE
1677,NEGATIVE
1678,NEGATIVE
1679,NEGATIVE
1680,NEGATIVE
1681,NEGATIVE
1682,NEGATIVE
1683,NEGATIVE
1684,NEGATIVE
1685,NEGATIVE
1686,NEGATIVE
1687,NEGATIVE
1688,NEGATIVE
1689,NEGATIVE
1690,NEGATIVE
1691,NEGATIVE
1692,NEGATIVE
1693,NEGATIVE
1694,NEGATIVE
1695,NEGATIVE
1696,NEGATIVE
1697,NEGATIVE
1698,NEGATIVE
1699,NEGATIVE
1700,NEGATIVE
1701,NEGATIVE
1702,NEGATIVE
1703,NEGATIVE
1704,NEGATIVE
1705,NEGATIVE
1706,NEGATIVE
1707,NEGATIVE
1708,NEGATIVE
1709,NEGATIVE
1710,NEGATIVE
1711,NEGATIVE
1712,NEGATIVE
1713,NEGATIVE
1714,NEGATIVE
1715,NEGATIVE
1716,NEGATIVE
1717,NEGATIVE
1718,NEGATIVE
1719,NEGATIVE
1720,NEGATIVE
1721,NEGATIVE
1722,NEGATIVE
1723,NEGATIVE
1724,NEGATIVE
1725,NEGATIVE
1726,NEGATIVE
1727,NEGATIVE
1728,NEGATIVE
1729,NEGATIVE
1730,NEGATIVE
1731,NEGATIVE
1732,NEGATIVE
1733,NEGATIVE
1734,NEGATIVE
1735,NEGATIVE
1736,NEGATIVE
1737,NEGATIVE
1738,NEGATIVE
1739,NEGATIVE
1740,NEGATIVE
1741,NEGATIVE
1742,NEGATIVE
1743,NEGATIVE
1744,NEGATIVE
1745,NEGATIVE
1746,NEGATIVE
1747,NEGATIVE
1748,NEGATIVE
1749,NEGATIVE
1750,NEGATIVE
1751,NEGATIVE
1752,NEGATIVE
1753,NEGATIVE
1754,NEGATIVE
1755,NEGATIVE
1756,NEGATIVE
1757,NEGATIVE
1758,NEGATIVE
1759,NEGATIVE
1760,NEGATIVE
1761,NEGATIVE
1762,NEGATIVE
1763,NEGATIVE
1764,NEGATIVE
1765,NEGATIVE
1766,NEGATIVE
1767,NEGATIVE
1768,NEGATIVE
1769,NEGATIVE
1770,NEGATIVE
1771,NEGATIVE
1772,NEGATIVE
1773,NEGATIVE
1774,NEGATIVE
1775,NEGATIVE
1776,NEGATIVE
1777,NEGATIVE
1778,NEGATIVE
1779,NEGATIVE
1780,NEGATIVE
1781,NEGATIVE
1782,NEGATIVE
1783,NEGATIVE
1784,NEGATIVE
1785,NEGATIVE
1786,NEGATIVE
1787,NEGATIVE
1788,NEGATIVE
1789,NEGATIVE
1790,NEGATIVE
1791,NEGATIVE
1792,NEGATIVE
1793,NEGATIVE
1794,NEGATIVE
1795,NEGATIVE
1796,NEGATIVE
1797,NEGATIVE
1798,NEGATIVE
1799,NEGATIVE
1800,NEGATIVE
1801,NEGATIVE
1802,NEGATIVE
1803,NEGATIVE
1804,NEGATIVE
1805,NEGATIVE
1806,NEGATIVE
1807,NEGATIVE
1808,NEGATIVE
1809,NEGATIVE
1810,NEGATIVE
1811,NEGATIVE
1812,NEGATIVE
1813,NEGATIVE
1814,NEGATIVE
1815,NEGATIVE
1816,NEGATIVE
1817,NEGATIVE
1818,NEGATIVE
1819,NEGATIVE
1820,NEGATIVE
1821,NEGATIVE
1822,NEGATIVE
1823,NEGATIVE
1824,NEGATIVE
1825,NEGATIVE
1826,NEGATIVE
1827,NEGATIVE
1828,NEGATIVE
1829,NEGATIVE
1830,NEGATIVE
1831,NEGATIVE
1832,NEGATIVE
1833,NEGATIVE
1834,NEGATIVE
1835,NEGATIVE
1836,NEGATIVE
1837,NEGATIVE
1838,NEGATIVE
1839,NEGATIVE
1840,NEGATIVE
1841,NEGATIVE
1842,NEGATIVE
1843,NEGATIVE
1844,NEGATIVE
1845,NEGATIVE
1846,NEGATIVE
1847,NEGATIVE
1848,NEGATIVE
1849,NEGATIVE
1850,NEGATIVE
1851,NEGATIVE
1852,NEGATIVE
1853,NEGATIVE
1854,NEGATIVE
1855,NEGATIVE
1856,NEGATIVE
1857,NEGATIVE
1858,NEGATIVE
1859,NEGATIVE
1860,NEGATIVE
1861,NEGATIVE
1862,NEGATIVE
1863,NEGATIVE
1864,NEGATIVE
1865,NEGATIVE
1866,NEGATIVE
1867,NEGATIVE
1868,NEGATIVE
1869,NEGATIVE
1870,NEGATIVE
1871,NEGATIVE
1872,NEGATIVE
1873,NEGATIVE
1874,NEGATIVE
1875,NEGATIVE
1876,NEGATIVE
1877,NEGATIVE
1878,NEGATIVE
1879,NEGATIVE
1880,NEGATIVE
1881,NEGATIVE
1882,NEGATIVE
1883,NEGATIVE
1884,NEGATIVE
1885,NEGATIVE
1886,NEGATIVE
1887,NEGATIVE
1888,NEGATIVE
1889,NEGATIVE
1890,NEGATIVE
1891,NEGATIVE
1892,NEGATIVE
1893,NEGATIVE
1894,NEGATIVE
1895,NEGATIVE
1896,NEGATIVE
1897,NEGATIVE
1898,NEGATIVE
1899,NEGATIVE
1900,NEGATIVE
1901,NEGATIVE
1902,NEGATIVE
1903,NEGATIVE
1904,NEGATIVE
1905,NEGATIVE
1906,NEGATIVE
1907,NEGATIVE
1908,NEGATIVE
1909,NEGATIVE
1910,NEGATIVE
1911,NEGATIVE
1912,NEGATIVE
1913,NEGATIVE
1914,NEGATIVE
1915,NEGATIVE
1916,NEGATIVE
1917,NEGATIVE
1918,NEGATIVE
1919,NEGATIVE
1920,NEGATIVE
1921,NEGATIVE
1922,NEGATIVE
1923,NEGATIVE
1924,NEGATIVE
1925,NEGATIVE
1926,NEGATIVE
1927,NEGATIVE
1928,NEGATIVE
1929,NEGATIVE
1930,NEGATIVE
1931,NEGATIVE
1932,NEGATIVE
1933,NEGATIVE
1934,NEGATIVE
1935,NEGATIVE
1936,NEGATIVE
1937,NEGATIVE
1938,NEGATIVE
1939,NEGATIVE
1940,NEGATIVE
1941,NEGATIVE
1942,NEGATIVE
1943,NEGATIVE
1944,NEGATIVE
1945,NEGATIVE
1946,NEGATIVE
1947,NEGATIVE
1948,NEGATIVE
1949,NEGATIVE
1950,NEGATIVE
1951,NEGATIVE
1952,NEGATIVE
1953,NEGATIVE
1954,NEGATIVE
1955,NEGATIVE
1956,NEGATIVE
1957,NEGATIVE
1958,NEGATIVE
1959,NEGATIVE
1960,NEGATIVE
1961,NEGATIVE
1962,NEGATIVE
1963,NEGATIVE
1964,NEGATIVE
1965,NEGATIVE
1966,NEGATIVE
1967,NEGATIVE
1968,NEGATIVE
1969,NEGATIVE
1970,NEGATIVE
1971,NEGATIVE
1972,NEGATIVE
1973,NEGATIVE
1974,NEGATIVE
1975,NEGATIVE
1976,NEGATIVE
1977,NEGATIVE
1978,NEGATIVE
1979,NEGATIVE
1980,NEGATIVE
1981,NEGATIVE
1982,NEGATIVE
1983,NEGATIVE
1984,NEGATIVE
1985,NEGATIVE
1986,NEGATIVE
1987,NEGATIVE
1988,NEGATIVE
1989,NEGATIVE
1990,NEGATIVE
1991,NEGATIVE
1992,NEGATIVE
1993,NEGATIVE
1994,NEGATIVE
1995,NEGATIVE
1996,NEGATIVE
1997,NEGATIVE
1998,NEGATIVE
1999,NEGATIVE
2000,NEGATIVE
2001,NEGATIVE
2002,NEGATIVE
2003,NEGATIVE
2004,NEGATIVE
2005,NEGATIVE
2006,NEGATIVE
2007,NEGATIVE
2008,NEGATIVE
2009,NEGATIVE
2010,NEGATIVE
2011,NEGATIVE
2012,NEGATIVE
2013,NEGATIVE
2014,NEGATIVE
2015,NEGATIVE
2016,NEGATIVE
2017,NEGATIVE
2018,NEGATIVE
2019,NEGATIVE
2020,NEGATIVE
2021,NEGATIVE
2022,NEGATIVE
2023,NEGATIVE
2024,NEGATIVE
2025,NEGATIVE
2026,NEGATIVE
2027,NEGATIVE
2028,NEGATIVE
2029,NEGATIVE
2030,NEGATIVE
2031,NEGATIVE
2032,NEGATIVE
2033,NEGATIVE
2034,NEGATIVE
2035,NEGATIVE
2036,NEGATIVE
2037,NEGATIVE
2038,NEGATIVE
2039,NEGATIVE
2040,NEGATIVE
2041,NEGATIVE
2042,NEGATIVE
2043,NEGATIVE
2044,NEGATIVE
2045,NEGATIVE
2046,NEGATIVE
2047,NEGATIVE
2048,NEGATIVE
2049,NEGATIVE
2050,NEGATIVE
2051,NEGATIVE
2052,NEGATIVE
2053,NEGATIVE
2054,NEGATIVE
2055,NEGATIVE
2056,NEGATIVE
2057,NEGATIVE
2058,NEGATIVE
2059,NEGATIVE
2060,NEGATIVE
2061,NEGATIVE
2062,NEGATIVE
2063,NEGATIVE
2064,NEGATIVE
2065,NEGATIVE
2066,NEGATIVE
2067,NEGATIVE
2068,NEGATIVE
2069,NEGATIVE
2070,NEGATIVE
2071,NEGATIVE
2072,NEGATIVE
2073,NEGATIVE
2074,NEGATIVE
2075,NEGATIVE
2076,NEGATIVE
2077,NEGATIVE
2078,NEGATIVE
2079,NEGATIVE
2080,NEGATIVE
2081,NEGATIVE
2082,NEGATIVE
2083,NEGATIVE
2084,NEGATIVE
2085,NEGATIVE
2086,NEGATIVE
2087,NEGATIVE
2088,NEGATIVE
2089,NEGATIVE
2090,NEGATIVE
2091,NEGATIVE
2092,NEGATIVE
2093,NEGATIVE
2094,NEGATIVE
2095,NEGATIVE
2096,NEGATIVE
2097,NEGATIVE
2098,NEGATIVE
2099,NEGATIVE
2100,NEGATIVE
2101,NEGATIVE
2102,NEGATIVE
2103,NEGATIVE
2104,NEGATIVE
2105,NEGATIVE
2106,NEGATIVE
2107,NEGATIVE
2108,NEGATIVE
2109,NEGATIVE
2110,NEGATIVE
2111,NEGATIVE
2112,NEGATIVE
2113,NEGATIVE
2114,NEGATIVE
2115,NEGATIVE
2116,NEGATIVE
2117,NEGATIVE
2118,NEGATIVE
2119,NEGATIVE
2120,NEGATIVE
2121,NEGATIVE
2122,NEGATIVE
2123,NEGATIVE
2124,NEGATIVE
2125,NEGATIVE
2126,NEGATIVE
2127,NEGATIVE
2128,NEGATIVE
2129,NEGATIVE
2130,NEGATIVE
2131,NEGATIVE
2132,NEGATIVE
2133,NEGATIVE
2134,NEGATIVE
2135,NEGATIVE
2136,NEGATIVE
2137,NEGATIVE
2138,NEGATIVE
2139,NEGATIVE
2140,NEGATIVE
2141,NEGATIVE
2142,NEGATIVE
2143,NEGATIVE
2144,NEGATIVE
2145,NEGATIVE
2146,NEGATIVE
2147,NEGATIVE
2148,NEGATIVE
2149,NEGATIVE
2150,NEGATIVE
2151,NEGATIVE
2152,NEGATIVE
2153,NEGATIVE
2154,NEGATIVE
2155,NEGATIVE
2156,NEGATIVE
2157,NEGATIVE
2158,NEGATIVE
2159,NEGATIVE
2160,NEGATIVE
2161,NEGATIVE
2162,NEGATIVE
2163,NEGATIVE
2164,NEGATIVE
2165,NEGATIVE
2166,NEGATIVE
2167,NEGATIVE
2168,NEGATIVE
2169,NEGATIVE
2170,NEGATIVE
2171,NEGATIVE
2172,NEGATIVE
2173,NEGATIVE
2174,NEGATIVE
2175,NEGATIVE
2176,NEGATIVE
2177,NEGATIVE
2178,NEGATIVE
2179,NEGATIVE
2180,NEGATIVE
2181,NEGATIVE
2182,NEGATIVE
2183,NEGATIVE
2184,NEGATIVE
2185,NEGATIVE
2186,NEGATIVE
2187,NEGATIVE
2188,NEGATIVE
2189,NEGATIVE
2190,NEGATIVE
2191,NEGATIVE
2192,NEGATIVE
2193,NEGATIVE
2194,NEGATIVE
2195,NEGATIVE
2196,NEGATIVE
2197,NEGATIVE
2198,NEGATIVE
2199,NEGATIVE
2200,NEGATIVE
2201,NEGATIVE
2202,NEGATIVE
2203,NEGATIVE
2204,NEGATIVE
2205,NEGATIVE
2206,NEGATIVE
2207,NEGATIVE
2208,NEGATIVE
2209,NEGATIVE
2210,NEGATIVE
2211,NEGATIVE
2212,NEGATIVE
2213,NEGATIVE
2214,NEGATIVE
2215,NEGATIVE
2216,NEGATIVE
2217,NEGATIVE
2218,NEGATIVE
2219,NEGATIVE
2220,NEGATIVE
2221,NEGATIVE
2222,NEGATIVE
2223,NEGATIVE
2224,NEGATIVE
2225,NEGATIVE
2226,NEGATIVE
2227,NEGATIVE
2228,NEGATIVE
2229,NEGATIVE
2230,NEGATIVE
2231,NEGATIVE
2232,NEGATIVE
2233,NEGATIVE
2234,NEGATIVE
2235,NEGATIVE
2236,NEGATIVE
2237,NEGATIVE
2238,NEGATIVE
2239,NEGATIVE
2240,NEGATIVE
2241,NEGATIVE
2242,NEGATIVE
2243,NEGATIVE
2244,NEGATIVE
2245,NEGATIVE
2246,NEGATIVE
2247,NEGATIVE
2248,NEGATIVE
2249,NEGATIVE
2250,NEGATIVE
2251,NEGATIVE
2252,NEGATIVE
2253,NEGATIVE
2254,NEGATIVE
2255,NEGATIVE
2256,NEGATIVE
2257,NEGATIVE
2258,NEGATIVE
2259,NEGATIVE
2260,NEGATIVE
2261,NEGATIVE
2262,NEGATIVE
2263,NEGATIVE
2264,NEGATIVE
2265,NEGATIVE
2266,NEGATIVE
2267,NEGATIVE
2268,NEGATIVE
2269,NEGATIVE
2270,NEGATIVE
2271,NEGATIVE
2272,NEGATIVE
2273,NEGATIVE
2274,NEGATIVE
2275,NEGATIVE
2276,NEGATIVE
2277,NEGATIVE
2278,NEGATIVE
2279,NEGATIVE
2280,NEGATIVE
2281,NEGATIVE
2282,NEGATIVE
2283,NEGATIVE
2284,NEGATIVE
2285,NEGATIVE
2286,NEGATIVE
2287,NEGATIVE
2288,NEGATIVE
2289,NEGATIVE
2290,NEGATIVE
2291,NEGATIVE
2292,NEGATIVE
2293,NEGATIVE
2294,NEGATIVE
2295,NEGATIVE
2296,NEGATIVE
2297,NEGATIVE
2298,NEGATIVE
2299,NEGATIVE
2300,NEGATIVE
2301,NEGATIVE
2302,NEGATIVE
2303,NEGATIVE
2304,NEGATIVE
2305,NEGATIVE
2306,NEGATIVE
2307,NEGATIVE
2308,NEGATIVE
2309,NEGATIVE
2310,NEGATIVE
2311,NEGATIVE
2312,NEGATIVE
2313,NEGATIVE
2314,NEGATIVE
2315,NEGATIVE
2316,NEGATIVE
2317,NEGATIVE
2318,NEGATIVE
2319,NEGATIVE
2320,NEGATIVE
2321,NEGATIVE
2322,NEGATIVE
2323,NEGATIVE
2324,NEGATIVE
2325,NEGATIVE
2326,NEGATIVE
2327,NEGATIVE
2328,NEGATIVE
2329,NEGATIVE
2330,NEGATIVE
2331,NEGATIVE
2332,NEGATIVE
2333,NEGATIVE
2334,NEGATIVE
2335,NEGATIVE
2336,NEGATIVE
2337,NEGATIVE
2338,NEGATIVE
2339,NEGATIVE
2340,NEGATIVE
2341,NEGATIVE
2342,NEGATIVE
2343,NEGATIVE
2344,NEGATIVE
2345,NEGATIVE
2346,NEGATIVE
2347,NEGATIVE
2348,NEGATIVE
2349,NEGATIVE
2350,NEGATIVE
2351,NEGATIVE
2352,NEGATIVE
2353,NEGATIVE
2354,NEGATIVE
2355,NEGATIVE
2356,NEGATIVE
2357,NEGATIVE
2358,NEGATIVE
2359,NEGATIVE
2360,NEGATIVE
2361,NEGATIVE
2362,NEGATIVE
2363,NEGATIVE
2364,NEGATIVE
2365,NEGATIVE
2366,NEGATIVE
2367,NEGATIVE
2368,NEGATIVE
2369,NEGATIVE
2370,NEGATIVE
2371,NEGATIVE
2372,NEGATIVE
2373,NEGATIVE
2374,NEGATIVE
2375,NEGATIVE
2376,NEGATIVE
2377,NEGATIVE
2378,NEGATIVE
2379,NEGATIVE
2380,NEGATIVE
2381,NEGATIVE
2382,NEGATIVE
2383,NEGATIVE
2384,NEGATIVE
2385,NEGATIVE
2386,NEGATIVE
2387,NEGATIVE
2388,NEGATIVE
2389,NEGATIVE
2390,NEGATIVE
2391,NEGATIVE
2392,NEGATIVE
2393,NEGATIVE
2394,NEGATIVE
2395,NEGATIVE
2396,NEGATIVE
2397,NEGATIVE
2398,NEGATIVE
2399,NEGATIVE
2400,NEGATIVE
2401,NEGATIVE
2402,NEGATIVE
2403,NEGATIVE
2404,NEGATIVE
2405,NEGATIVE
2406,NEGATIVE
2407,NEGATIVE
2408,NEGATIVE
2409,NEGATIVE
2410,NEGATIVE
2411,NEGATIVE
2412,NEGATIVE
2413,NEGATIVE
2414,NEGATIVE
2415,NEGATIVE
2416,NEGATIVE
2417,NEGATIVE
2418,NEGATIVE
2419,NEGATIVE
2420,NEGATIVE
2421,NEGATIVE
2422,NEGATIVE
2423,NEGATIVE
2424,NEGATIVE
2425,NEGATIVE
2426,NEGATIVE
2427,NEGATIVE
2428,NEGATIVE
2429,NEGATIVE
2430,NEGATIVE
2431,NEGATIVE
2432,NEGATIVE
2433,NEGATIVE
2434,NEGATIVE
2435,NEGATIVE
2436,NEGATIVE
2437,NEGATIVE
2438,NEGATIVE
2439,NEGATIVE
2440,NEGATIVE
2441,NEGATIVE
2442,NEGATIVE
2443,NEGATIVE
2444,NEGATIVE
2445,NEGATIVE
2446,NEGATIVE
2447,NEGATIVE
2448,NEGATIVE
2449,NEGATIVE
2450,NEGATIVE
2451,NEGATIVE
2452,NEGATIVE
2453,NEGATIVE
2454,NEGATIVE
2455,NEGATIVE
2456,NEGATIVE
2457,NEGATIVE
2458,NEGATIVE
2459,NEGATIVE
2460,NEGATIVE
2461,NEGATIVE
2462,NEGATIVE
2463,NEGATIVE
2464,NEGATIVE
2465,NEGATIVE
2466,NEGATIVE
2467,NEGATIVE
2468,NEGATIVE
2469,NEGATIVE
2470,NEGATIVE
2471,NEGATIVE
2472,NEGATIVE
2473,NEGATIVE
2474,NEGATIVE
2475,NEGATIVE
2476,NEGATIVE
2477,NEGATIVE
2478,NEGATIVE
2479,NEGATIVE
2480,NEGATIVE
2481,NEGATIVE
2482,NEGATIVE
2483,NEGATIVE
2484,NEGATIVE
2485,NEGATIVE
2486,NEGATIVE
2487,NEGATIVE
2488,NEGATIVE
2489,NEGATIVE
2490,NEGATIVE
2491,NEGATIVE
2492,NEGATIVE
2493,NEGATIVE
2494,NEGATIVE
2495,NEGATIVE
2496,NEGATIVE
2497,NEGATIVE
2498,NEGATIVE
2499,NEGATIVE
2500,NEGATIVE
2501,NEGATIVE
2502,NEGATIVE
2503,NEGATIVE
2504,NEGATIVE
2505,NEGATIVE
2506,NEGATIVE
2507,NEGATIVE
2508,NEGATIVE
2509,NEGATIVE
2510,NEGATIVE
2511,NEGATIVE
2512,NEGATIVE
2513,NEGATIVE
2514,NEGATIVE
2515,NEGATIVE
2516,NEGATIVE
2517,NEGATIVE
2518,NEGATIVE
2519,NEGATIVE
2520,NEGATIVE
2521,NEGATIVE
2522,NEGATIVE
2523,NEGATIVE
2524,NEGATIVE
2525,NEGATIVE
2526,NEGATIVE
2527,NEGATIVE
2528,NEGATIVE
2529,NEGATIVE
2530,NEGATIVE
2531,NEGATIVE
2532,NEGATIVE
2533,NEGATIVE
2534,NEGATIVE
2535,NEGATIVE
2536,NEGATIVE
2537,NEGATIVE
2538,NEGATIVE
2539,NEGATIVE
2540,NEGATIVE
2541,NEGATIVE
2542,NEGATIVE
2543,NEGATIVE
2544,NEGATIVE
2545,NEGATIVE
2546,NEGATIVE
2547,NEGATIVE
2548,NEGATIVE
2549,NEGATIVE
2550,NEGATIVE
2551,NEGATIVE
2552,NEGATIVE
2553,NEGATIVE
2554,NEGATIVE
2555,NEGATIVE
2556,NEGATIVE
2557,NEGATIVE
2558,NEGATIVE
2559,NEGATIVE
2560,NEGATIVE
2561,NEGATIVE
2562,NEGATIVE
2563,NEGATIVE
2564,NEGATIVE
2565,NEGATIVE
2566,NEGATIVE
2567,NEGATIVE
2568,NEGATIVE
2569,NEGATIVE
2570,NEGATIVE
2571,NEGATIVE
2572,NEGATIVE
2573,NEGATIVE
2574,NEGATIVE
2575,NEGATIVE
2576,NEGATIVE
2577,NEGATIVE
2578,NEGATIVE
2579,NEGATIVE
2580,NEGATIVE
2581,NEGATIVE
2582,NEGATIVE
2583,NEGATIVE
2584,NEGATIVE
2585,NEGATIVE
2586,NEGATIVE
2587,NEGATIVE
2588,NEGATIVE
2589,NEGATIVE
2590,NEGATIVE
2591,NEGATIVE
2592,NEGATIVE
2593,NEGATIVE
2594,NEGATIVE
2595,NEGATIVE
2596,NEGATIVE
2597,NEGATIVE
2598,NEGATIVE
2599,NEGATIVE
2600,NEGATIVE
2601,NEGATIVE
2602,NEGATIVE
2603,NEGATIVE
2604,NEGATIVE
2605,NEGATIVE
2606,NEGATIVE
2607,NEGATIVE
2608,NEGATIVE
2609,NEGATIVE
2610,NEGATIVE
2611,NEGATIVE
2612,NEGATIVE
2613,NEGATIVE
2614,NEGATIVE
2615,NEGATIVE
2616,NEGATIVE
2617,NEGATIVE
2618,NEGATIVE
2619,NEGATIVE
2620,NEGATIVE
2621,NEGATIVE
2622,NEGATIVE
2623,NEGATIVE
2624,NEGATIVE
2625,NEGATIVE
2626,NEGATIVE
2627,NEGATIVE
2628,NEGATIVE
2629,NEGATIVE
2630,NEGATIVE
2631,NEGATIVE
2632,NEGATIVE
2633,NEGATIVE
